"date";"open";"high";"low";"close";"volume";"adjusted"
2013-03-12;64,75;65,199997;64,559998;65,040001;2585600;61,330147
2013-03-13;65;65,589996;64,745003;64,940002;2634800;61,235859
2013-03-14;65,245003;66,004997;65,135002;65,915001;2847800;62,155243
2013-03-15;65,735001;66,419998;65,205002;65,209999;4972200;61,490459
2013-03-18;64,455002;65,209999;64,160004;64,464996;2773400;60,787945
2013-03-19;64,550003;64,760002;63,355;63,634998;2513600;60,005283
2013-03-20;64,18;64,400002;63,084999;63,119999;3784800;59,519661
2013-03-21;62,634998;63,424999;61,924999;61,950001;4030200;58,416397
2013-03-22;62,220001;62,535;61,810001;62,490002;2790400;58,92561
2013-03-25;62,884998;63,400002;61,514999;61,959999;3087000;58,425831
2013-03-26;62,240002;64,695;62,185001;64,449997;4865200;60,773796
2013-03-27;63,945;64,334999;63,095001;64,099998;3713800;60,443771
2013-03-28;64,084999;64,574997;63,715;64,035004;3039400;60,382473
2013-04-01;64,035004;64,415001;63,314999;64,254997;2257400;60,589916
2013-04-02;64,400002;65,025002;64,019997;64,525002;3105200;60,84454
2013-04-03;64,525002;64,709999;62,875;63,049999;3335400;59,453659
2013-04-04;63,035;63,035;61,314999;61,43;4745800;57,926064
2013-04-05;60,5;62,435001;60,380001;62,375;4256400;58,817165
2013-04-08;62,445;63,610001;62,264999;63,445;2525200;59,826122
2013-04-09;63,535;64,605003;63,099998;64,125;2289400;60,467339
2013-04-10;64,279999;65,099998;64,239998;64,309998;2723000;60,641788
2013-04-11;64,504997;64,830002;63,860001;64,129997;2956800;60,47205
2013-04-12;63,650002;63,900002;62,005001;62,064999;4050600;58,696465
2013-04-15;61,18;61,185001;58,064999;58,095001;5775400;54,941921
2013-04-16;58,915001;59,82;57,91;59,575001;4537000;56,341606
2013-04-17;58,705002;58,93;56,73;57,41;6131200;54,294106
2013-04-18;57,695;57,98;56,025002;57,654999;6903800;54,52581
2013-04-19;58,080002;58,139999;56,465;56,720001;4954200;53,641548
2013-04-22;56,974998;58,41;56,755001;58,200001;4329000;55,041229
2013-04-23;58,450001;58,689999;57,634998;58,5;4435600;55,324951
2013-04-24;58,52;60,224998;58,5;59,965;3838000;56,710434
2013-04-25;60,080002;61,764999;59,68;60,93;4523000;57,623058
2013-04-26;60,849998;60,955002;59,5;59,560001;4676200;56,327412
2013-04-29;60,25;61,360001;59,939999;60,965;2326800;57,656151
2013-04-30;60,900002;61,369999;60,294998;60,580002;3567800;57,292057
2013-05-01;60,195;60,195;58,880001;59,415001;3678600;56,190289
2013-05-02;59,625;60,130001;59;59,834999;3080400;56,587486
2013-05-03;60,700001;62,099998;60,700001;61,990002;4339000;58,625526
2013-05-06;62,299999;63,365002;61,630001;63,02;5604800;59,599613
2013-05-07;66,894997;68,980003;66,480003;67,845001;10445000;64,16275
2013-05-08;68,019997;69,389999;67,959999;68,949997;6426200;65,207787
2013-05-09;69,404999;69,5;67,764999;68,040001;5611400;64,347183
2013-05-10;67,745003;67,745003;65,849998;66,790001;4896400;63,165009
2013-05-13;66,410004;67,269997;66,154999;66,830002;3208800;63,202847
2013-05-14;67;68,485001;66,910004;68,334999;3957800;64,626152
2013-05-15;68,245003;68,82;67,025002;67,345001;4216200;63,689892
2013-05-16;67,254997;67,459999;66,370003;66,610001;3958800;62,994785
2013-05-17;66,900002;67,945;66,754997;67,625;5239200;63,954681
2013-05-20;67,684998;68,574997;67,434998;67,805;4074400;64,124924
2013-05-21;67,889999;68,135002;67,025002;67,139999;2490200;63,496021
2013-05-22;67,080002;67,764999;64,910004;65,464996;4040000;61,911915
2013-05-23;64,485001;65,82;64,114998;65,699997;3610600;62,134155
2013-05-24;64,864998;65,474998;64,315002;65,415001;2411000;61,864639
2013-05-28;66,230003;66,625;64,754997;65,559998;3505800;62,001747
2013-05-29;65,169998;66,709999;65,059998;66,415001;3149600;62,810368
2013-05-30;66,165001;66,970001;65,449997;66,345001;2435200;62,744175
2013-05-31;65,864998;66,300003;64,544998;64,550003;3438200;61,046589
2013-06-03;65,074997;66,065002;64,860001;65,875;2904200;62,299679
2013-06-04;65,735001;66,32;65,165001;66,080002;3553000;62,493546
2013-06-05;65,830002;65,985001;64,245003;64,260002;2890800;60,772316
2013-06-06;64,455002;65,324997;63,759998;65,32;2992600;61,774788
2013-06-07;65,550003;66,824997;65,099998;66,339996;2235600;62,739422
2013-06-10;66,165001;66,300003;65,574997;65,809998;1533600;62,23819
2013-06-11;64,644997;65,160004;64,120003;64,555;2794600;61,051308
2013-06-12;65,629997;65,885002;64,739998;64,815002;2709400;61,297203
2013-06-13;64,839996;66,75;64,675003;66,665001;3135000;63,046787
2013-06-14;66,805;66,805;65,565002;65,870003;2687800;62,294941
2013-06-17;66,599998;67,169998;66,080002;66,665001;2379400;63,046787
2013-06-18;66,75;67,980003;66,57;67,510002;2800400;63,845943
2013-06-19;67,485001;68,995003;67,389999;67,794998;3409000;64,115456
2013-06-20;66,860001;66,945;64,894997;65,495003;4397600;61,940311
2013-06-21;66,120003;66,199997;64,285004;65,199997;4786600;61,661301
2013-06-24;64,445;64,730003;62,264999;63,705002;3962200;60,247456
2013-06-25;64,510002;65,550003;64,110001;65,074997;3441000;61,543091
2013-06-26;65,595001;66,275002;64,764999;65,925003;2504600;62,346954
2013-06-27;66,580002;67,040001;65,360001;65,504997;3610800;61,949745
2013-06-28;65,214996;66,495003;65,010002;65,839996;3424400;62,266556
2013-07-01;66,894997;68,214996;66,620003;67,654999;3230400;63,983051
2013-07-02;67,620003;69,635002;67,620003;68,940002;4339200;65,198311
2013-07-03;69;69,25;68,404999;69,089996;1707400;65,340179
2013-07-05;69,529999;70,32;69,315002;70,199997;2281000;66,389908
2013-07-08;70,75;71,264999;69,504997;69,879997;3429400;66,087273
2013-07-09;70,474998;71,235001;70,195;71,110001;3547400;67,250534
2013-07-10;71,345001;71,839996;70,815002;71,135002;3534000;67,274178
2013-07-11;72;73,394997;71,445;71,775002;5601400;67,879433
2013-07-12;71,550003;72,385002;70,955002;72,355003;3772200;68,427971
2013-07-15;72,315002;72,809998;71,294998;71,769997;3459200;68,051079
2013-07-16;71,889999;72,769997;71,875;72,279999;3735400;68,534645
2013-07-17;72,525002;73,209999;72,324997;72,915001;2746000;69,136726
2013-07-18;73,209999;74,135002;73,110001;73,5;3070600;69,691444
2013-07-19;73,904999;74,349998;73,254997;74,334999;2742200;70,483154
2013-07-22;74,315002;75,025002;73,769997;74,745003;3240800;70,871918
2013-07-23;74,809998;74,989998;74,004997;74,32;3264600;70,468918
2013-07-24;74,544998;74,57;71,580002;72,035004;6075800;68,302353
2013-07-25;72,035004;73,699997;72;73,684998;3925000;69,866829
2013-07-26;73,120003;73,360001;72,120003;72,870003;2974400;69,094055
2013-07-29;72,660004;72,760002;71,934998;72,355003;1627400;68,605751
2013-07-30;72,525002;72,889999;70,775002;72,050003;3268400;68,316551
2013-07-31;72,309998;74,084999;72,309998;72,745003;3469400;68,975548
2013-08-01;73,785004;76,455002;73,785004;76,035004;3991600;72,095062
2013-08-02;75,379997;76,605003;75,125;76,514999;2813200;72,550194
2013-08-05;76,470001;77,519997;76,074997;77,089996;3574000;73,095413
2013-08-06;77,050003;77,455002;75,654999;76,610001;4948800;72,640274
2013-08-07;80,154999;80,735001;77,644997;78,110001;9410200;74,062546
2013-08-08;78,93;80,125;78,154999;79,290001;4722600;75,181404
2013-08-09;79,330002;79,985001;79;79,419998;3664400;75,304672
2013-08-12;79,080002;80,224998;78,730003;79,379997;4004400;75,266747
2013-08-13;79,5;79,574997;78,379997;79,120003;2282600;75,020226
2013-08-14;79,059998;79,449997;78,059998;78,199997;2548200;74,147881
2013-08-15;77,769997;78,889999;77,144997;78,294998;2551400;74,237961
2013-08-16;77,764999;78,445;77,154999;77,745003;2502000;73,716454
2013-08-19;77,760002;78,059998;76,269997;76,345001;2752800;72,389015
2013-08-20;76,349998;77,945;76,080002;77,309998;2395400;73,304001
2013-08-21;77,184998;77,184998;75,695;75,919998;2361200;71,986015
2013-08-22;76,364998;77,68;76,224998;77,199997;1463000;73,199677
2013-08-23;77,199997;78,394997;76,769997;78,309998;2084200;74,252167
2013-08-26;78,629997;79,805;78,415001;78,555;2204200;74,484497
2013-08-27;78,080002;79,279999;78;78,144997;2267600;74,095711
2013-08-28;78,470001;80,660004;78,415001;79,730003;3517800;75,598595
2013-08-29;79,364998;79,650002;78,339996;78,544998;1990800;74,474976
2013-08-30;78,75;79,160004;78,144997;78,525002;2166200;74,456062
2013-09-03;79,730003;80,245003;78,525002;79,214996;2207600;75,110268
2013-09-04;78,745003;80,504997;78,745003;80,264999;2611800;76,105888
2013-09-05;80,610001;81,309998;80,474998;80,714996;1967800;76,53257
2013-09-06;81,285004;82,165001;80,290001;80,860001;3772400;76,670036
2013-09-09;81,550003;82;81,084999;81,824997;3747000;77,585052
2013-09-10;81,75;82,360001;80,464996;81,75;3420600;77,513924
2013-09-11;81,724998;83,684998;81,419998;83,574997;3613400;79,244354
2013-09-12;83,769997;84,385002;83,5;83,995003;3130200;79,642601
2013-09-13;83,875;84,07;83,050003;83,220001;2089400;78,907761
2013-09-16;83,769997;83,995003;82,540001;82,900002;2466600;78,604355
2013-09-17;83,254997;84,18;82,894997;83,885002;2069800;79,538307
2013-09-18;83,629997;86,18;83,599998;85,894997;2870200;81,444138
2013-09-19;86,050003;86,404999;84,675003;85,364998;2122000;80,941643
2013-09-20;85,25;85,764999;84,264999;84,434998;3677400;80,059814
2013-09-23;84,285004;84,855003;84,055;84,43;2652000;80,055054
2013-09-24;84,705002;86,959999;84,309998;86,044998;4233600;81,586388
2013-09-25;86,044998;86,644997;85,364998;85,690002;3507400;81,249771
2013-09-26;85,860001;86,084999;84,910004;86,044998;1933600;81,586388
2013-09-27;85,614998;85,830002;84,900002;85,364998;1660600;80,941643
2013-09-30;83,779999;85,169998;83,559998;84,639999;2593800;80,254181
2013-10-01;84,305;86,415001;84,275002;86,074997;2809200;81,61483
2013-10-02;85,934998;86,18;84,589996;86,18;2717600;81,714394
2013-10-03;85,974998;86,114998;84,995003;85,900002;2515400;81,448898
2013-10-04;85,959999;87,43;85,269997;87,294998;3206400;82,771599
2013-10-07;86,105003;87,105003;85,625;86,415001;3423800;81,937218
2013-10-08;86,169998;87,324997;85,205002;85,730003;3545000;81,287697
2013-10-09;86,165001;86,779999;84,800003;85,760002;3839600;81,316132
2013-10-10;86,695;87,470001;86,470001;87,43;3032600;82,899597
2013-10-11;87,160004;90,474998;87,125;89,495003;3899800;84,85762
2013-10-14;88,68;90,540001;88,165001;90,529999;2461200;85,838966
2013-10-15;90,125;90,989998;89,5;89,985001;3037000;85,499298
2013-10-16;91,239998;92,934998;90,735001;91,144997;4577200;86,601471
2013-10-17;90,839996;91,199997;89,650002;90,695;4643400;86,173912
2013-10-18;91,330002;92,084999;90,419998;91,894997;4302000;87,314095
2013-10-21;91,5;92,75;91,324997;92,160004;2405000;87,565872
2013-10-22;93,394997;94,150002;91,790001;92,574997;3930000;87,960182
2013-10-23;91,559998;91,559998;88,254997;89,220001;5441400;84,772453
2013-10-24;89,029999;91,285004;88,055;90,714996;4082000;86,192894
2013-10-25;91,175003;92,044998;90,644997;91,720001;2583800;87,147812
2013-10-28;91,915001;91,949997;90,940002;91,209999;1835000;86,663231
2013-10-29;91,434998;92,885002;91,154999;92,540001;2861800;87,92691
2013-10-30;93,160004;93,425003;89,445;90,165001;3915000;85,670334
2013-10-31;89,989998;90,455002;88,355003;89,199997;3954400;84,753418
2013-11-01;89,305;90,014999;87,699997;89,489998;3633200;85,028954
2013-11-04;90,235001;91,800003;89,864998;91,730003;2737200;87,15731
2013-11-05;91,669998;91,669998;89,760002;89,864998;3686200;85,385262
2013-11-06;90,665001;91,449997;87,970001;88,32;4666800;83,917297
2013-11-07;89,654999;90,120003;82,525002;85,790001;9039000;81,51342
2013-11-08;85,559998;86,629997;85,279999;85,480003;5577800;81,218872
2013-11-11;85,605003;85,82;84,815002;85,724998;3293200;81,451653
2013-11-12;85,349998;85,540001;82,900002;83,550003;4579200;79,385063
2013-11-13;83,220001;84,93;82,894997;84,730003;4713200;80,506241
2013-11-14;84,745003;85,040001;83,974998;84,834999;3690600;80,606026
2013-11-15;85,139999;86,07;83,940002;85,690002;4322400;81,418404
2013-11-18;85,75;86,099998;83,735001;84,260002;3032000;80,059685
2013-11-19;84,059998;84,735001;82,824997;83,945;3115400;79,760376
2013-11-20;84,425003;84,879997;83,105003;83,459999;3010600;79,299561
2013-11-21;84,059998;84,980003;83,900002;84,654999;3079200;80,43499
2013-11-22;85,099998;85,205002;83,675003;85,074997;2536600;80,834068
2013-11-25;84,660004;84,684998;82,834999;84,595001;3777800;80,377991
2013-11-26;84,675003;85,739998;83,849998;84,599998;3180400;80,382729
2013-11-27;84,464996;84,845001;82,760002;83,214996;3360200;79,066772
2013-11-29;83,25;83,555;82,095001;82,5;2248400;78,387413
2013-12-02;83;83,275002;81,565002;82,5;3034400;78,387413
2013-12-03;82,224998;83,364998;80,910004;82,739998;4163800;78,61544
2013-12-04;82,800003;84,555;82,75;83,565002;3751400;79,399315
2013-12-05;82,669998;83,870003;82,080002;82,690002;4473800;78,567955
2013-12-06;83,474998;83,550003;79,945;80,019997;7343200;76,031044
2013-12-09;80,459999;80,625;78,154999;79,07;8547400;75,128387
2013-12-10;79,214996;80,970001;79,07;79,654999;4554400;75,684227
2013-12-11;79,425003;79,57;78,004997;78,129997;4240000;74,235229
2013-12-12;78,214996;79,660004;78,120003;79,18;3813000;75,232925
2013-12-13;78,834999;79,675003;78,245003;79,510002;4488600;75,546501
2013-12-16;79,669998;80,985001;79,669998;79,870003;4120200;75,888527
2013-12-17;80,260002;80,260002;78,754997;79,824997;3471800;75,845749
2013-12-18;79,82;81,190002;79,165001;81;5965400;76,962173
2013-12-19;80,834999;82,955002;80,589996;82,665001;5073600;78,544174
2013-12-20;83,059998;84,660004;82,724998;84,260002;6265800;80,059685
2013-12-23;84,629997;84,919998;83,415001;83,809998;3028000;79,632126
2013-12-24;83,910004;84,135002;83,114998;84,129997;978200;79,936142
2013-12-26;84,230003;84,769997;83,834999;84,010002;1772200;79,822151
2013-12-27;84,07;84,739998;83,839996;84,580002;1685200;80,363739
2013-12-30;84,474998;85,25;83,099998;83,675003;2811400;79,503838
2013-12-31;83,669998;84,425003;83,235001;83,919998;2109800;79,736633
2014-01-02;83,285004;83,980003;82,029999;82,510002;2943400;78,396904
2014-01-03;82,875;83,324997;81,904999;82,279999;2693800;78,178398
2014-01-06;82,385002;82,665001;81,169998;82,010002;3649200;77,921844
2014-01-07;82,535004;83,455002;81,855003;83,425003;3286800;79,266304
2014-01-08;83,010002;83,915001;82,525002;83,389999;2857800;79,233047
2014-01-09;83,705002;84,445;82,739998;83,5;3539400;79,337555
2014-01-10;83,730003;84,050003;82,995003;83,404999;2949800;79,247314
2014-01-13;83,705002;84,135002;81,485001;81,730003;2672600;77,6558
2014-01-14;82,029999;84,364998;81,815002;84,300003;3221800;80,097694
2014-01-15;84,730003;86,639999;84,699997;85,18;4088800;81,114227
2014-01-16;85,050003;85,584999;84,349998;85,050003;3342400;80,990448
2014-01-17;85,480003;85,940002;84,459999;84,480003;3325800;80,447632
2014-01-21;84,580002;85,275002;84,07;84,614998;3195000;80,576225
2014-01-22;85,099998;86,150002;84,625;85,860001;3588600;81,761772
2014-01-23;84,889999;85,870003;84,114998;84,584999;4482800;80,547646
2014-01-24;84,025002;84,519997;82,559998;82,764999;5645400;78,814507
2014-01-27;82,584999;82,745003;80,629997;81,050003;3806000;77,181389
2014-01-28;81,690002;83,75;81,144997;83,610001;3292600;79,619179
2014-01-29;82,959999;83,080002;81,769997;82,324997;3280400;78,395515
2014-01-30;82,550003;83,75;82,324997;83,065002;2263000;79,100189
2014-01-31;82,334999;83,800003;81,589996;82,620003;2639600;78,676437
2014-02-03;82,305;83,43;80,75;80,870003;4528800;77,009972
2014-02-04;81,334999;84,495003;81,25;84,290001;6576800;80,266731
2014-02-05;84,050003;84,849998;83,385002;83,745003;4293000;79,747726
2014-02-06;83,845001;86,894997;83,845001;86,625;5142200;82,490257
2014-02-07;87,385002;88,440002;86,57;88,25;4170600;84,037712
2014-02-10;88,379997;88,379997;86,535004;87,099998;3538200;82,942589
2014-02-11;87,150002;88,105003;86,779999;87,364998;3298800;83,194954
2014-02-12;87,875;88,449997;87,245003;87,555;2585000;83,375877
2014-02-13;86,790001;88,375;86,300003;87,735001;3432600;83,547295
2014-02-14;87,855003;88,625;87,445;88,480003;2337600;84,256737
2014-02-18;89,059998;90,129997;89,004997;89,959999;3654600;85,666077
2014-02-19;89,525002;90,805;89,199997;89,43;3835000;85,161377
2014-02-20;89,519997;91,029999;89,074997;90,014999;4512000;85,718452
2014-02-21;90,235001;90,485001;88,970001;89;5410800;84,751884
2014-02-24;89,214996;90,809998;88,514999;90,199997;7053200;85,89463
2014-02-25;91,425003;92,565002;89,625;92;7461200;87,608719
2014-02-26;91,805;94,205002;91,440002;93,220001;7214400;88,770477
2014-02-27;93,205002;93,824997;92,245003;93,735001;3779600;89,260895
2014-02-28;93,860001;95,540001;93,555;94,709999;5076400;90,189377
2014-03-03;94,525002;96;94,309998;94,644997;5608400;90,127441
2014-03-04;95,235001;96,459999;95,165001;95,779999;4265400;91,208275
2014-03-05;96,019997;96,610001;95,025002;95,245003;3900800;90,698814
2014-03-06;95,360001;96,105003;94,665001;95,529999;3450600;90,970207
2014-03-07;95,760002;95,974998;94,099998;94,959999;3917200;90,427414
2014-03-10;94,959999;94,959999;93,559998;94,525002;2759200;90,013184
2014-03-11;94,919998;95,084999;92,660004;92,800003;4103200;88,370529
2014-03-12;91,800003;93,214996;90,830002;92,565002;4087600;88,146751
2014-03-13;93,125;93,324997;90,885002;91,455002;3763800;87,089722
2014-03-14;91,485001;93,105003;91,449997;92,985001;3178400;88,546692
2014-03-17;93,300003;94;93;93,614998;2722400;89,146614
2014-03-18;93,699997;95,260002;93,589996;94,580002;3166000;90,065567
2014-03-19;94,675003;94,720001;93,014999;93,764999;3165000;89,289482
2014-03-20;93,809998;95,279999;93,035004;95,165001;4022400;90,622635
2014-03-21;95,955002;96,580002;94,690002;95,82;5331800;91,246384
2014-03-24;96,125;96,485001;94,230003;94,800003;3461600;90,27507
2014-03-25;95,589996;96,485001;95,449997;95,785004;3816400;91,213051
2014-03-26;96,275002;97,660004;95,949997;96,059998;4117200;91,474899
2014-03-27;96,144997;97,699997;96,010002;96,730003;3528200;92,11293
2014-03-28;97,235001;99,410004;97,055;98,580002;4051000;93,874641
2014-03-31;99,235001;99,75;97,525002;98,084999;8285600;93,403252
2014-04-01;99,379997;100,360001;98,260002;98,980003;3422900;94,255547
2014-04-02;98,269997;99,449997;98,019997;99,110001;2858000;94,379341
2014-04-03;99,330002;101,5;99,260002;100,650002;5219000;95,845848
2014-04-04;102,669998;103,300003;98,949997;99,769997;4028600;95,007828
2014-04-07;99,720001;99,980003;97,449997;97,93;3146300;93,255676
2014-04-08;97,779999;99,580002;97,540001;98,709999;3293600;93,998428
2014-04-09;98,940002;99,169998;97,989998;98,949997;3826700;94,226967
2014-04-10;98,629997;99,989998;97,559998;98,110001;4706000;93,427078
2014-04-11;97,669998;99,440002;97,57;98,629997;4581500;93,922256
2014-04-14;99,519997;100,099998;98,720001;99,959999;3427800;95,309563
2014-04-15;99,629997;101,68;99,519997;101,110001;4695400;96,406059
2014-04-16;101,480003;102,199997;100,43;101,010002;3650900;96,310715
2014-04-17;100,839996;102,839996;100,839996;102,449997;3253200;97,683716
2014-04-21;102,980003;103,580002;101,839996;103,529999;2404700;98,71347
2014-04-22;103,269997;103,269997;102,110001;102,339996;3332800;97,578835
2014-04-23;102,529999;105,18;102,529999;105,080002;3445700;100,191353
2014-04-24;105,5;105,5;103,419998;103,480003;3716000;98,66581
2014-04-25;103,25;103,300003;98,519997;99,040001;7168000;94,43235
2014-04-28;99,940002;100;96,529999;98,059998;5112100;93,497971
2014-04-29;98,879997;101,230003;98,830002;99,620003;4089100;94,985382
2014-04-30;99,07;99,199997;97,010002;98;6297700;93,44075
2014-05-01;98,330002;98,769997;96,809998;97,120003;4240100;92,601685
2014-05-02;97,300003;98,25;96,82;97,059998;3710900;92,544464
2014-05-05;96,040001;99,709999;96,010002;99,25;4757400;94,632591
2014-05-06;102,800003;106,5;101,839996;103,629997;8515800;98,808838
2014-05-07;104,610001;105,449997;102,639999;104,790001;5705400;99,914871
2014-05-08;104,029999;104,559998;101,620003;101,730003;3264300;96,997215
2014-05-09;102;102,300003;100,639999;102,279999;3709500;97,521629
2014-05-12;102,57;103,730003;101,980003;103,639999;3351800;98,818352
2014-05-13;104,580002;105,5;104,07;105,169998;3426300;100,277168
2014-05-14;105,389999;105,489998;103,860001;103,900002;2415000;99,066277
2014-05-15;103,970001;103,980003;101,550003;102,739998;2608100;97,960243
2014-05-16;102,57;102,879997;101,339996;102,5;2846300;97,731384
2014-05-19;102,5;103,360001;101,959999;102,300003;1832600;97,54071
2014-05-20;102,220001;102,949997;101,470001;101,889999;1937500;97,149765
2014-05-21;102,699997;104,360001;102,129997;104,160004;1777500;99,314163
2014-05-22;104,290001;105,169998;103,529999;103,68;2457100;98,856514
2014-05-23;103,889999;105,150002;103,440002;103,970001;2535000;99,132988
2014-05-27;104,440002;104,970001;103,75;104,730003;2072500;99,857651
2014-05-28;104,860001;105,629997;104,400002;105,190002;2724800;100,296242
2014-05-29;105,419998;106,709999;105;106,669998;2565500;101,707375
2014-05-30;106,269997;106,360001;105,25;105,800003;2293300;100,877861
2014-06-02;105,949997;106;104,949997;105,379997;1712400;100,477394
2014-06-03;105,449997;106,660004;105,269997;106,660004;1974800;101,697861
2014-06-04;106,480003;106,730003;105,559998;106,370003;1695600;101,421326
2014-06-05;106,349998;107,910004;105,82;107,900002;2212100;102,880165
2014-06-06;108,139999;109,559998;108,040001;109,32;2151400;104,2341
2014-06-09;110,089996;110,75;109;109,510002;2366300;104,415276
2014-06-10;109,389999;109,75;108,410004;108,690002;2174200;103,633423
2014-06-11;108,25;110,910004;108,139999;110,699997;2683700;105,549889
2014-06-12;111,459999;113,019997;111,220001;111,629997;3799500;106,436615
2014-06-13;111,769997;114,059998;110,529999;114,019997;3126400;108,715439
2014-06-16;115,209999;115,209999;113,019997;114,029999;4075200;108,724983
2014-06-17;113,949997;113,949997;111,260002;112,389999;5247000;107,161278
2014-06-18;112,580002;113,839996;111,739998;113,540001;2912400;108,257774
2014-06-19;113,139999;115,849998;112,519997;115,800003;3865900;110,412651
2014-06-20;117,050003;118,389999;116,150002;117,980003;5556100;112,491219
2014-06-23;118,519997;118,889999;116,949997;117,410004;3328800;111,947754
2014-06-24;117,18;117,449997;112,239998;113,019997;4574300;107,761963
2014-06-25;113,32;116,25;113,32;116,019997;3456700;110,622398
2014-06-26;115,68;115,82;114,07;115,419998;2355100;110,050339
2014-06-27;115,230003;115,93;114,709999;115,839996;2801600;110,450775
2014-06-30;116,080002;117,190002;115,849998;116,860001;2342000;111,423325
2014-07-01;117,440002;117,940002;116,019997;116,550003;2793600;111,127739
2014-07-02;116,860001;117,589996;115,540001;116,230003;2649800;110,822639
2014-07-03;116,269997;117,019997;115,110001;116,75;1677900;111,318451
2014-07-07;116,400002;116,5;115,419998;115,730003;1574500;110,345894
2014-07-08;115,370003;116,550003;115,129997;115,980003;2511100;110,584251
2014-07-09;116,099998;116,629997;115,190002;116,559998;1938800;111,137276
2014-07-10;114,879997;115,879997;113,760002;114,959999;2212700;109,611717
2014-07-11;115,739998;115,739998;113,389999;113,650002;2482100;108,362648
2014-07-14;114,650002;116,050003;114,309998;115,690002;2956100;110,307739
2014-07-15;114,910004;115,620003;112,639999;113,440002;3367700;108,279434
2014-07-16;114,620003;117,279999;114,169998;117,099998;3181000;111,772911
2014-07-17;117,480003;118,809998;115,349998;115,550003;2286700;110,293442
2014-07-18;115,360001;116,389999;114,339996;116,040001;2605200;110,761147
2014-07-21;115,860001;116,43;115,120003;116,150002;1595000;110,866142
2014-07-22;116,75;117,620003;115,800003;116,550003;2600600;111,247948
2014-07-23;116,699997;116,699997;115,300003;115,949997;3621600;110,675224
2014-07-24;116,480003;116,93;115,699997;116,199997;2864400;110,913864
2014-07-25;115,580002;115,860001;114,400002;114,82;1981100;109,596649
2014-07-28;114,82;115,019997;113;113,389999;2993500;108,231697
2014-07-29;113,269997;115,330002;113,190002;114,239998;2502800;109,043037
2014-07-30;114,830002;115,440002;113,360001;113,629997;1778300;108,460777
2014-07-31;112,839996;113,089996;109,370003;109,440002;4162500;104,461395
2014-08-01;108,650002;109,809998;107,160004;108,040001;3966400;103,125076
2014-08-04;108,739998;112,120003;108,080002;111,809998;3002600;106,723587
2014-08-05;111,809998;111,809998;107,510002;108,629997;4848700;103,688225
2014-08-06;107,029999;108,510002;105,629997;106,639999;5007700;101,788765
2014-08-07;107,629997;107,629997;105,400002;106,059998;2977200;101,235146
2014-08-08;106,07;107,900002;106,07;107,779999;2354100;102,8769
2014-08-11;108,720001;109;107,919998;108,300003;2760600;103,373245
2014-08-12;107,889999;108,489998;106,339996;106,690002;3265800;101,836487
2014-08-13;107,660004;107,879997;106,220001;106,349998;2337400;101,511955
2014-08-14;107,220001;107,230003;103,57;103,93;3490700;99,202042
2014-08-15;103,970001;106,419998;103,669998;106,089996;4557700;101,263779
2014-08-18;106,650002;106,910004;104,660004;105,43;3275500;100,63382
2014-08-19;106,099998;107,349998;105,660004;107,029999;3145300;102,161034
2014-08-20;107,089996;107,449997;106,099998;107,279999;2185900;102,399651
2014-08-21;107,5;107,519997;106,019997;107,190002;2138800;102,313744
2014-08-22;106,589996;106,839996;105,610001;106,269997;2075400;101,435577
2014-08-25;106,93;108,25;106,599998;107,940002;1932600;103,029625
2014-08-26;108,860001;110,470001;108,5;109,400002;3283200;104,423218
2014-08-27;109,43;109,449997;108,07;108,610001;1996700;103,669144
2014-08-28;108,32;109,080002;108,099998;108,389999;1756800;103,45916
2014-08-29;108,800003;109,980003;108,370003;109,879997;1802700;104,881386
2014-09-02;109,57;109,849998;107,080002;107,709999;2755100;102,810089
2014-09-03;108,849998;109,080002;107,459999;107,739998;1479100;102,838707
2014-09-04;107,760002;107,989998;103,970001;104,610001;3937200;99,851112
2014-09-05;104,349998;105,290001;103,050003;105,18;3235500;100,39518
2014-09-08;104,07;104,07;100,75;101,410004;5549200;96,796692
2014-09-09;101,629997;102,489998;100,82;101,309998;3636000;96,701225
2014-09-10;100,93;102,139999;99,330002;102,010002;3713700;97,369377
2014-09-11;100,93;103,129997;100,5;103,059998;4596100;98,371605
2014-09-12;102,5;102,57;101,029999;101,32;3683100;96,71077
2014-09-15;100,800003;102,410004;100,120003;101,910004;3055400;97,273941
2014-09-16;102,330002;105,900002;101,75;105,220001;4116100;100,433357
2014-09-17;105,650002;106,089996;104,519997;105,190002;3689600;100,404747
2014-09-18;105,82;105,989998;104,209999;104,980003;3003200;100,204277
2014-09-19;105,239998;105,900002;103,959999;104,370003;6346200;99,62204
2014-09-22;103,82;103,860001;100,57;101,739998;4437000;97,111671
2014-09-23;101,550003;101,629997;100,449997;100,839996;5577300;96,252609
2014-09-24;100,940002;102,870003;99,550003;102,139999;4584400;97,493469
2014-09-25;102,639999;102,699997;100,139999;100,360001;3588900;95,794456
2014-09-26;100,370003;102,410004;100,209999;101,879997;3327500;97,245293
2014-09-29;100,800003;102,059998;100,099998;101,870003;4300400;97,235771
2014-09-30;101,849998;101,849998;97,449997;99,019997;6422700;94,515404
2014-10-01;99,209999;99,730003;96,150002;96,849998;5856700;92,444145
2014-10-02;95,760002;97,639999;94,269997;97,059998;5381500;92,644577
2014-10-03;97,720001;97,720001;95,57;96,57;4433900;92,176872
